Date,gold_open,gold_high,gold_low,gold_close,gold_volume,gold_ret_1d,gold_ret_2d,gold_ret_3d,gold_ret_5d,gold_ret_10d,gold_ret_20d,gold_realized_vol_20d,gold_realized_vol_60d,gold_atr_14,gold_rsi_14,gold_zscore_20d,gold_dist_ma20,gold_zscore_60d,gold_dist_ma60,gold_ma20_slope_5d,gold_macd_hist,gold_dist_high_20d,gold_dist_high_60d,gold_tb_label,gold_tb_label_bin,split
2017-02-09,1239.4000244140625,1243.5,1226.9000244140625,1235.0999755859375,885,-0.002020038824593895,0.0007292371168934331,0.0041463216145833925,0.01512289401864475,0.03833541453210376,0.0330378059606784,0.1082295978668072,0.14652892695786657,13.749559445617894,66.10875241810369,1.6519869746145206,0.02064255969658868,1.6634365177832202,0.04298845213878333,0.010036766690244244,3.049716821673016,-0.002020038824593895,-0.002020038824593895,UP,1.0,train
2017-02-10,1227.5999755859375,1234.4000244140625,1221.5,1234.4000244140625,391,-0.0005667162057411135,-0.0025856102415968696,0.00016210764066038053,0.013048850565500647,0.03896982558668194,0.029610475666934644,0.10842049635271689,0.12751648298969875,13.729614930993842,61.33179319343729,1.4240976914969243,0.018570109762554354,1.6166640971218815,0.04220375149878164,0.009883043013246214,2.6307050093392146,-0.0025856102415968696,-0.0025856102415968696,UP,1.0,train
2017-02-13,1230.5,1231.0999755859375,1219.0,1224.4000244140625,398,-0.008101101589613746,-0.008663226769799692,-0.010665765539972227,-0.004552825679624006,0.02614823543325251,0.024345331211579113,0.1126457587596262,0.1285665425952566,13.952336195402996,57.75576006542645,0.7114368247550898,0.009107037881948887,1.2926648705173205,0.033754934014787796,0.00865379614732757,1.4897288054226276,-0.010665765539972227,-0.010665765539972227,UP,1.0,train
2017-02-14,1225.9000244140625,1233.5,1222.0999755859375,1223.9000244140625,159,-0.0004083632718312469,-0.008506156669094378,-0.00906805229800256,-0.0083454279414229,0.012659315850728436,0.009818501991800677,0.10214372083360251,0.12856521685667652,13.61202795789093,66.96426486135526,0.633895401097964,0.0082005553656459,1.275785763937116,0.033325516203794425,0.007026276961947055,0.5589235785986819,-0.011069773304891006,-0.011069773304891006,UP,1.0,train
2017-02-15,1225.5,1231.699951171875,1217.300048828125,1231.699951171875,175,0.006373009724831569,0.005962043949897744,-0.0021873567634358437,-0.004767311352983139,0.02164895165434344,0.016841328755402785,0.1041242053994464,0.128655858144893,13.717077876005472,76.91326768931822,1.0343626302822884,0.013774022201813452,1.5037827879434154,0.03968853505089642,0.005645013727902412,0.3370518322476883,-0.004767311352983139,-0.004767311352983139,UP,1.0,train
2017-02-16,1234.5,1240.699951171875,1233.199951171875,1240.0,87,0.00673869380300629,0.013154649288977138,0.012740914141522452,0.003967309943260222,0.019150201169715997,0.03255889315600191,0.09981374647089687,0.1285368376618021,13.088134159204742,80.42208029170966,1.3785260983181062,0.018965918035219742,1.7160029805241892,0.04623103311138066,0.005619272377635916,0.6023051535494517,0.0,0.0,UP,1.0,train
2017-02-17,1240.699951171875,1241.199951171875,1234.800048828125,1237.5999755859375,301,-0.0019355035597278247,0.004790147477434781,0.011193684858723518,0.0025923129525162736,0.015674990222353413,0.027650855607135316,0.10047977113499146,0.1286266626688855,12.196369917144109,76.87653603957088,1.113683135879766,0.015604150932594374,1.5980870086437258,0.043795062367377735,0.005520272158591653,0.47474756038902655,-0.0019355035597278247,-0.0019355035597278247,UP,1.0,train
2017-02-21,1237.300048828125,1237.5,1228.0999755859375,1237.5,119,-8.078182604209783e-05,-0.0020161290322581182,0.004708978694532462,0.010699097782365996,0.0060975609756097615,0.0185185185185186,0.096566339938506,0.12862112190071595,11.836853928191562,71.47106676509692,1.0131176125932262,0.014585441350446704,1.5562280756276197,0.04332210226679756,0.0052416791981524016,0.2533721730240508,-0.0020161290322581182,-0.0020161290322581182,UP,1.0,train
2017-02-22,1236.0999755859375,1238.5999755859375,1231.800048828125,1232.0,36,-0.004444444444444473,-0.004524867240148556,-0.006451612903225823,0.006618167680661147,-0.0017824917022449815,0.01792939791491044,0.09696731079519431,0.12317406192057397,11.165263638807687,68.91121211750242,0.6359997886937833,0.009178454275423409,1.3465507520964186,0.03805936396227816,0.005642749701247429,-0.36039595568267657,-0.006451612903225823,-0.006451612903225823,UP,1.0,train
2017-02-23,1236.0999755859375,1250.300048828125,1236.0999755859375,1250.199951171875,112,0.014772687639508897,0.010262586805555474,0.010180975949011462,0.015019891802706242,0.010180975949011462,0.04418266114289948,0.09859833903845851,0.12480930399841705,12.116568330716664,71.78156212101008,1.4971385022382475,0.021872725583695907,1.8017615105902982,0.052330282933548355,0.006975499556377136,0.3253634184243861,0.0,0.0,DOWN,0.0,train
2017-02-24,1250.0,1258.800048828125,1250.0,1256.9000244140625,1264,0.005359201330880969,0.02021105877764806,0.015676787405302983,0.01362905194682451,0.017650432563390606,0.056662483744482905,0.0935884308129386,0.123571925481108,11.67436573037111,73.47191857992404,1.720623977818874,0.024527057508320738,1.901802690565502,0.056986816797769846,0.008127066918168849,1.0550559030034918,0.0,0.0,DOWN,0.0,train
2017-02-27,1254.699951171875,1263.0999755859375,1250.4000244140625,1257.4000244140625,544,0.00039780411352374756,0.0057591373567391635,0.020616902933492387,0.01599874694466652,0.018632533656111505,0.058328465829610154,0.09287040391380437,0.123397612646778,11.811110455904963,69.3503197452383,1.6707895824888623,0.02204794610167138,1.828286912923024,0.056378275155941404,0.009593090691139923,1.3759542486659821,0.0,0.0,DOWN,0.0,train
2017-02-28,1253.5999755859375,1257.300048828125,1247.199951171875,1252.5999755859375,721,-0.003817439744652318,-0.0034211542243620663,0.0019197124522463138,0.012202000473484853,0.0230316486520572,0.04978212105667956,0.09562597581140166,0.11961527100617272,11.596305494075969,62.885166752435,1.3414716261903838,0.01569435655096041,1.6260503335960494,0.051141663466647724,0.01109689815891957,1.0824335137846255,-0.003817439744652318,-0.003817439744652318,DOWN,0.0,train
2017-03-01,1247.800048828125,1248.9000244140625,1236.9000244140625,1248.9000244140625,138,-0.002953817055715846,-0.006759980781741226,-0.00636486581637985,0.013717552284141732,0.02042650502598753,0.033344406455566356,0.08896249767758682,0.11955733424923558,12.143458251115838,57.8800952046935,1.003296124447214,0.011042236495425684,1.4684305445189845,0.04683620582596837,0.011848838315672442,0.4869322218980443,-0.006759980781741226,-0.006759980781741226,DOWN,0.0,train
2017-03-02,1247.199951171875,1247.5999755859375,1230.699951171875,1231.9000244140625,79,-0.013611978275023029,-0.016525588037148098,-0.020279942345223678,-0.014637599962037284,0.00016243667298776465,0.021814904911011457,0.10342586913415817,0.12267319168839885,12.951006916592059,48.14387877929618,-0.3989684877428674,-0.003780579023105468,0.990230678964987,0.031767983246066,0.01073612922251859,-1.1165153329455624,-0.020279942345223678,-0.020279942345223678,DOWN,0.0,train
2017-03-03,1231.699951171875,1235.199951171875,1222.9000244140625,1225.5,121,-0.005195246600556369,-0.018736507291719273,-0.02163498013263232,-0.02498211775331971,-0.011693548387096797,0.007232718978618546,0.1010602567448116,0.12324231019894195,12.864196228754786,45.15776819929734,-1.0392677074872225,-0.00930869582986471,0.7982014134629034,0.02567034977786009,0.008318330554999209,-2.588658265139994,-0.025369829644251496,-0.025369829644251496,DOWN,0.0,train
2017-03-06,1235.199951171875,1235.199951171875,1224.5,1224.5,29,-0.00081599347205219,-0.006007000785296812,-0.019537211896132445,-0.02616512150092698,-0.01058498371393013,0.004924086992203591,0.10105740051995395,0.12261128495153353,12.575630221170814,50.060298888115014,-1.2062232101114714,-0.010357100961209897,0.7471331698082261,0.024020645577531807,0.00572230486255043,-3.550812820062582,-0.02616512150092698,-0.02616512150092698,DOWN,0.0,train
2017-03-07,1224.300048828125,1225.4000244140625,1213.699951171875,1215.0999755859375,53,-0.0076766226329624265,-0.008486352031058741,-0.013637509940074621,-0.02993773010610057,-0.018101029829545423,-0.012113840987042712,0.0986854543107022,0.12328091646401332,12.458889290639705,45.20694763212974,-1.8448114714423878,-0.017362559027008673,0.48547826936956173,0.01559199981089554,0.002696144020966219,-4.67085572201824,-0.03364088436998114,-0.03364088436998114,DOWN,0.0,train
2017-03-08,1212.199951171875,1212.199951171875,1206.699951171875,1208.5,24,-0.0054316317328167996,-0.01306655777868515,-0.013871889024887785,-0.03234848556674241,-0.019074675324675328,-0.020823166576431018,0.09891880339918072,0.1234728169691368,11.917707307096078,37.1965087389315,-2.0254482823513453,-0.021683253347633324,0.29794446454052537,0.009531443317901456,2.0243595428136154e-05,-5.6418070815911925,-0.03888979120773395,-0.03888979120773395,UP,1.0,train
2017-03-09,1204.5,1205.5999755859375,1202.300048828125,1202.4000244140625,37,-0.005047559442232119,-0.010451774691009219,-0.018048162993824057,-0.02394674844984379,-0.03823382548768073,-0.02844210719639817,0.09883311460296618,0.12246191760070867,11.155339822399934,28.733051356512874,-2.060152187843481,-0.02523254541735076,0.12094305136766526,0.0038348035473059205,-0.0024664851800646702,-6.423644224623965,-0.04374105211714907,-0.04374105211714907,UP,1.0,train
2017-03-10,1196.199951171875,1203.300048828125,1196.199951171875,1200.699951171875,3,-0.0014138998733104202,-0.006454322571886606,-0.011850896801408162,-0.020236677950326354,-0.04471324063215498,-0.02785201610723287,0.0988079903967997,0.1223814409213253,10.614640866913277,28.962375372161034,-1.8532003530603172,-0.025251600406108632,0.06027902049660281,0.0018968877273695117,-0.004211749715256082,-6.7505307723567585,-0.04509310652241261,-0.04509310652241261,UP,1.0,train
2017-03-13,1206.199951171875,1210.0,1202.300048828125,1202.4000244140625,35,0.001415901816709697,0.0,-0.005047559442232119,-0.018048162993824057,-0.04374105211714907,-0.025923525086763988,0.09927739666061837,0.12166254421864212,10.439361928408173,30.34719573725269,-1.5442956627717448,-0.02260190325419309,0.08606954685317136,0.002678216670030542,-0.005746311634173454,-6.542751937433756,-0.04374105211714907,-0.04374105211714907,UP,1.0,train
2017-03-14,1203.0999755859375,1205.9000244140625,1196.800048828125,1201.9000244140625,22,-0.00041583498823005716,0.0009994780469644304,-0.00041583498823005716,-0.010863263465633599,-0.040475772122028575,-0.018376347232406665,0.09598156906166762,0.12148627675201014,10.260777082745419,32.147144385863044,-1.4261082266102378,-0.022114080769542355,0.05502590233865266,0.0016960407467170313,-0.006057074300254958,-6.136238588132704,-0.04413869804548676,-0.04413869804548676,UP,1.0,train
2017-03-15,1198.199951171875,1221.199951171875,1197.699951171875,1200.0999755859375,36,-0.0014976693498300886,-0.0019128815547436728,-0.0004996881905025008,-0.006950785613622279,-0.03907442379226489,-0.019446072680257664,0.09598400644421762,0.10497808868198666,12.026006805046029,13.107674938290913,-1.381684027290512,-0.022632337452732076,-0.027131762044846464,-0.0008076362465483378,-0.005986473757326038,-5.695452746932784,-0.045570262220112734,-0.045570262220112734,UP,1.0,train
2017-03-16,1222.199951171875,1231.4000244140625,1222.199951171875,1226.5,47,0.021998187610305475,0.020467572249139643,0.020043226128244385,0.020043226128244385,-0.004383492415815926,-0.004221767782752295,0.12381529303305579,0.11288487628644082,14.595879074789892,32.64843141435382,-0.05623308363218962,-0.0009204717874444768,0.6863625133353518,0.01988208575661976,-0.004778988038915552,-3.4436484112537835,-0.024574537787576123,-0.024574537787576123,UP,1.0,train
2017-03-17,1227.0999755859375,1230.9000244140625,1227.0999755859375,1229.800048828125,26,0.002690622770586959,0.024747999205388505,0.02321326553567893,0.02423594473194446,0.0035088117732557933,-0.008225767074092727,0.12162840501060787,0.1127176075455618,13.236431786692906,34.73457212727142,0.13472408283183773,0.0021840142812077357,0.7557080141567429,0.021362158472562065,-0.0038033597551857014,-1.6411137775320706,-0.021950035827936976,-0.021950035827936976,UP,1.0,train
2017-03-20,1229.300048828125,1234.4000244140625,1229.300048828125,1233.5999755859375,23,0.00308987364363289,0.005788810098603658,0.027914341039498858,0.025948062656667714,0.0074315847986423655,-0.003232062119350121,0.12208608376260593,0.11113608146217117,12.151570959925518,39.373619201328296,0.3373408889954521,0.005444506861562504,0.8461299790698577,0.023072179561705708,-0.002670284677637698,-0.179023061315025,-0.018927985021485627,-0.018927985021485627,UP,1.0,train
2017-03-21,1226.4000244140625,1246.0999755859375,1226.4000244140625,1246.0999755859375,11,0.010132944428815183,0.013254127590371034,0.01598041221845703,0.03677506470924885,0.025512304026713117,0.006949475220959567,0.12741211299145144,0.1124730681596684,13.158021654852117,48.574316059548316,0.9312466812207935,0.01527679601249643,1.2081979595483934,0.031798801007198785,-0.0014075558800201195,1.5486651706990044,-0.008986836813042576,-0.008986836813042576,UP,1.0,train
2017-03-22,1247.9000244140625,1249.5,1247.699951171875,1249.300048828125,3,0.002568071025507157,0.012727037575313016,0.015856236156911452,0.04099664548211157,0.033760900974865615,0.014042247425426035,0.1263195755723624,0.11222629562857603,11.856955356080169,60.308038535913006,1.0182075061649982,0.017167227517011607,1.2983333581865042,0.03273115832917073,0.00026468666125228885,2.7552271875980363,-0.00644184462276598,-0.00644184462276598,UP,1.0,train
2017-03-23,1246.4000244140625,1247.5,1244.800048828125,1246.9000244140625,16,-0.0019210952695581929,0.0006420422468500497,0.01078149245407345,0.016632714565073314,0.03700931395247187,-0.0026395191862864653,0.11510180776317647,0.11245076057759187,10.87602797526948,63.308428441073175,0.9178990378901142,0.015349552719238213,1.212060213929987,0.029116642419585448,0.0003421285930097211,3.208242544422215,-0.008350564495092083,-0.008350564495092083,UP,1.0,train
2017-03-24,1248.0,1248.300048828125,1247.5999755859375,1248.199951171875,3,0.001042526852482295,-0.0008805712104805741,0.0016852384456151892,0.01496170240136463,0.039560258125804326,-0.0069218498473999635,0.11338988117840453,0.11226664336169537,9.612560833775216,64.68394907849995,1.030416271830373,0.016768244677305644,1.2493542392290264,0.028620361373775216,0.00040338452654229074,3.394011646067982,-0.007316743330329278,-0.007316743330329278,UP,1.0,train
2017-03-27,1255.800048828125,1257.699951171875,1253.800048828125,1255.4000244140625,72,0.005768365265058417,0.006816905793224581,0.0048827145981940046,0.017671894665667764,0.044078508752382284,-0.0015905837133508571,0.1154270029037823,0.11259416798084297,9.597552722605187,75.66874107800969,1.4065729934195508,0.022716644535664132,1.505556437158947,0.032908162025655274,0.00048495518869293733,3.771335574846786,0.0,-0.0015905837133508571,UP,1.0,train
2017-03-28,1255.9000244140625,1255.9000244140625,1255.300048828125,1255.300048828125,19,-7.963643778341467e-05,0.005688269455213613,0.006736726481347155,0.007383093991203626,0.044429672459733505,0.002155575039768376,0.1145702628101692,0.10918342017107178,8.397875771049495,82.49992370631338,1.3816101736749586,0.022522740672945574,1.4766017516038923,0.0314270803206409,0.00024443402738882187,3.7744747157904026,-7.963643778341467e-05,-0.0016700934827132974,UP,1.0,train
2017-03-29,1252.199951171875,1253.4000244140625,1252.0999755859375,1253.4000244140625,190678,-0.0015136018004908713,-0.0015931177004185892,0.004166057879833707,0.00328181815872286,0.04441300717642438,0.003603170719858939,0.11416908703969951,0.10840212865385672,7.704835433867896,87.61045695149616,1.258146018897457,0.020787961464861837,1.3971984645183257,0.028409691962632655,-0.00027682151513765195,3.4194398195836113,-0.0015931177004185892,-0.0031811674267017143,UP,1.0,train
2017-03-30,1253.0999755859375,1253.5999755859375,1241.0999755859375,1245.0,51328,-0.0067017905301137715,-0.008205248488391659,-0.008284231489414373,-0.0015237985218223837,0.0150835711373829,0.01063396000188277,0.1053740610259179,0.10849934441298269,8.344190709352176,79.731478963012,0.7982309125081127,0.013406261997449986,1.0430397180104793,0.020337078671918807,0.00039086256822709554,2.4359114819562446,-0.008284231489414373,-0.0098616384390805,UP,1.0,train
2017-03-31,1242.0999755859375,1248.800048828125,1238.699951171875,1247.300048828125,8223,0.0018474287776104603,-0.0048667428331901075,-0.006372978322966127,-0.0007209600856858955,0.014229955525433269,0.017788697534169673,0.10322488312485228,0.10844813316880343,8.57831163560522,79.89340415883072,0.8404455996053565,0.014378459522938147,1.1252141719409539,0.021057524428468755,0.0016332521831560122,1.7873155538428973,-0.006452107239457772,-0.008032428336116837,UP,1.0,train
2017-04-03,1247.5,1252.4000244140625,1243.5999755859375,1250.800048828125,1160,0.0028060609821096705,0.004658673757530041,-0.0020743382282547573,-0.0036641512637252127,0.01394299090677098,0.021478194224683556,0.1032260712881711,0.10534843242207526,8.607876594607857,81.30594547958181,0.9232615157847981,0.016138170500392457,1.2465279286822166,0.02293037113932561,0.0027861226277614546,1.4551536683996655,-0.0036641512637252127,-0.005248906837752809,UP,1.0,train
2017-04-04,1253.0999755859375,1260.300048828125,1253.0,1255.0,724,0.0033578118067791873,0.006173295013585101,0.008032128514056325,-0.00023902558468402724,0.007142303658161486,0.032836824307252765,0.09811119047151914,0.10424830884139527,8.726826381993476,84.09934233771118,1.0115354933591232,0.01790043945480413,1.4115499174840644,0.02520394921080049,0.00430090404965744,1.3800916444801867,-0.0003186429873213159,-0.0019087198723261034,UP,1.0,train
2017-04-05,1255.4000244140625,1255.4000244140625,1243.0,1245.4000244140625,907,-0.007649382937002014,-0.004317256318563278,-0.0015233098209589402,-0.006382639096995213,-0.0031217675991614957,0.030533739688922257,0.10051609101119222,0.10417123829025215,9.21658611960268,64.83516694102113,0.5012982800880207,0.008604816344671695,0.9466216255641338,0.016505097438979544,0.005619469464902421,0.5862851136798533,-0.007965588502093057,-0.009543502280105254,UP,1.0,train
2017-04-06,1256.0999755859375,1257.5,1249.0,1250.300048828125,169,0.003934498408547871,-0.0037449810134462247,-0.00039974414813015446,0.004257067331827402,0.002726781897097297,0.03983701217687896,0.09774612788904824,0.10435803157647451,9.601038048447322,65.69677233623335,0.6559198556806429,0.010612959623885754,1.1485957154439062,0.01958773187988805,0.007032802219385712,0.30761596339796426,-0.004062430688829943,-0.005646552766090496,UP,1.0,train
2017-04-07,1249.5,1269.0999755859375,1249.5,1254.300048828125,445,0.0031992320593356993,0.007146317841329575,-0.0005577300174303135,0.005612121964219119,0.004887115762601146,0.04464070944946452,0.09699482892032486,0.10289039228497034,10.934229720112679,65.80155317876093,0.7852926387984007,0.011654660083215695,1.2984712806596364,0.02203424374666274,0.00831965235226588,0.3082946662027659,-0.0008761952879926538,-0.0024653853393887815,UP,1.0,train
2017-04-10,1252.699951171875,1255.199951171875,1246.800048828125,1251.0999755859375,182,-0.0025512820837225725,0.0006397878321786621,0.0045768034849338335,0.00023978793260637232,-0.0034252419503750797,0.04050228724471849,0.09843372637487857,0.10303823976077679,10.596319403264323,54.44838311699595,0.5413003347926132,0.007095762730929822,1.1091479083773068,0.018704589936134886,0.009220637981266544,0.023833093194488342,-0.0034252419503750797,-0.0050103775296654884,UP,1.0,train
2017-04-11,1254.5,1273.5,1254.5,1271.199951171875,401,0.01606584284083601,0.013473572260113809,0.016715909403777873,0.012908327626992122,0.012666216621749715,0.05765864493729156,0.10978812851860836,0.10740493027526625,12.170146738037413,64.97939335644483,1.7532070023540718,0.020429410969665884,1.9919243522128098,0.03400588966799267,0.010397995917422107,1.0624634277073408,0.0,0.0,UP,1.0,train
2017-04-12,1275.0,1285.0999755859375,1272.0,1275.300048828125,492,0.0032253758761320306,0.01934303709889673,0.01674240547117889,0.02400836986343391,0.017472494006293138,0.06266150718440922,0.10859278387170854,0.10408937575412042,12.400797094840758,68.98393016549629,2.2437420358042086,0.020640117031030858,2.0689476561174374,0.036451519044461866,0.01193335102868023,1.8524390190077362,0.0,0.0,UP,1.0,train
2017-04-13,1285.300048828125,1287.5999755859375,1282.0,1285.9000244140625,915,0.008311750317643085,0.011563934712738089,0.027815561911290754,0.028473145801525268,0.032851425232178766,0.04843051317901548,0.08531753057588636,0.10515021132862028,12.387347716570325,72.41377808807329,2.60441530467621,0.026683066291045998,2.3903580662791506,0.0440113016644883,0.012375020002053868,2.855735749975228,0.0,0.0,DOWN,0.0,train
2017-04-17,1291.800048828125,1294.800048828125,1284.300048828125,1289.4000244140625,73,0.0027218290174579884,0.011056202498301415,0.014317238783253083,0.027983715394678477,0.03375288538270449,0.04846314296598875,0.08531910363915837,0.1032758943377261,12.135701354360949,71.14424008332347,2.40002507830457,0.02703392232003954,2.3924739557762873,0.04560077320678624,0.012590230534386982,3.4805309115749914,0.0,0.0,DOWN,0.0,train
2017-04-18,1283.9000244140625,1291.699951171875,1278.5999755859375,1291.699951171875,394,0.0017837185623272855,0.004510402556727078,0.01285964221425373,0.03245142384957922,0.032698993242020746,0.04709790591422558,0.08530149589449075,0.10322780985189006,12.26427125190449,72.03381314101617,2.1741999852019442,0.026490673322438818,2.3414095235721972,0.04622998265403688,0.012943888539174539,3.750817122780065,0.0,0.0,DOWN,0.0,train
2017-04-19,1288.0,1288.0,1274.0,1281.4000244140625,194,-0.007973931367317943,-0.006204436054385365,-0.003499494451017271,0.008023972336361762,0.02103587602714141,0.02832842429960425,0.08748434135200699,0.10364073895982807,12.989028574567223,65.38461538461539,1.3404112815618312,0.016879216458425494,1.8289188520369852,0.036957928884536084,0.011543250846400704,2.9720930552919533,-0.007973931367317943,-0.007973931367317943,DOWN,0.0,train
2017-04-20,1279.699951171875,1281.9000244140625,1276.199951171875,1281.9000244140625,127,0.00039019821326169435,-0.007586844567828321,-0.005816658800986252,0.005175233539747914,0.02930785232413391,0.026094592421185947,0.08744421811613651,0.10316887139984088,12.01716786358326,72.20218727736116,1.2307612110398958,0.015961837664548728,1.7678412697700912,0.03636174315617713,0.009803842981986088,2.2591437640434737,-0.007586844567828321,-0.007586844567828321,DOWN,0.0,train
2017-04-21,1279.800048828125,1287.4000244140625,1279.199951171875,1287.4000244140625,474,0.0042905061980273995,0.0046823785591416645,-0.0033288897734427003,0.0011664981503392013,0.029672857823776377,0.03248055113242265,0.08718589462729212,0.1004383582936066,11.508221914063826,73.2329140315912,1.395316595355951,0.01868593807363772,1.9041075360312825,0.039546215797565676,0.009026091135221521,1.9387340816852436,-0.0033288897734427003,-0.0033288897734427003,DOWN,0.0,train
2017-04-24,1275.0,1276.4000244140625,1265.0,1275.800048828125,605,-0.009010389440700095,-0.004758542374414643,-0.004370200935885027,-0.010547522358018924,0.017141034172873715,0.022111920153768283,0.0950109657375374,0.10138601941204184,12.960462247396983,63.24153912202388,0.6364203287733775,0.008406040241178081,1.4176935530416641,0.02898441432840282,0.007730238127969279,0.7854577660530033,-0.01230928462087888,-0.01230928462087888,DOWN,0.0,train
2017-04-25,1275.5999755859375,1276.9000244140625,1262.0999755859375,1265.5999755859375,356,-0.00799504064258083,-0.016933391653497054,-0.012715538277312644,-0.020205912032634776,0.01158980120130626,0.008124861377659887,0.09855758291479097,0.10301508595815644,13.205740458160719,55.27887102010148,-0.004533787074664276,-5.9290673769862856e-05,0.9924580924097199,0.019695342387962667,0.005809128175859004,-0.7418382898227804,-0.020205912032634776,-0.020205912032634776,DOWN,0.0,train
2017-04-26,1266.0,1266.0,1262.0999755859375,1262.0999755859375,1156,-0.002765486779011339,-0.010738417242397547,-0.0196520493617669,-0.015061689137199963,-0.007158571377813949,0.0054169732281621474,0.09919828004739926,0.1030888097109999,11.964978318947624,58.854688507273735,-0.2387704368125289,-0.003092411240941839,0.8264470702423088,0.01593543091638061,0.004670151078683662,-1.9942254686858067,-0.02291551962906202,-0.02291551962906202,DOWN,0.0,train
2017-04-27,1266.699951171875,1267.199951171875,1262.199951171875,1263.699951171875,206,0.0012677090697150728,-0.0015012835419682125,-0.009484321361614922,-0.014197732190937784,-0.009095975231012798,0.00821758940257511,0.09901919395010866,0.10004079751015309,11.049644621212941,57.36258370535715,-0.17535178905804205,-0.002234498819533748,0.8642556838176544,0.016471947166823764,0.003780429762550082,-2.6786391132646443,-0.02167686077141784,-0.02167686077141784,DOWN,0.0,train
2017-04-28,1265.9000244140625,1267.199951171875,1264.699951171875,1266.0999755859375,85,0.0018992043260244174,0.0031693210342889078,0.00039506953985868343,-0.016545011980887092,-0.015397813556421003,0.01694777155496996,0.095447851330492,0.09983654790996302,10.043025338384549,56.59950980726824,-0.09688963076706844,-0.0011715460251160437,0.9365603476129446,0.017577114108778158,0.003006835694970717,-2.9140174483180594,-0.019818825233145154,-0.019818825233145154,DOWN,0.0,train
2017-05-01,1268.699951171875,1269.300048828125,1253.300048828125,1253.300048828125,34,-0.010109728303160925,-0.008229724416864759,-0.006972448243434237,-0.017635992427392666,-0.02799749876097779,0.004810390255044927,0.10294592981353401,0.10076291385379357,10.837288626599943,51.11114947219938,-0.9746999005772902,-0.011503378323083235,0.3662882515717754,0.006796089715782605,0.002149908485499615,-3.8189939680746505,-0.029728190597911097,-0.029728190597911097,DOWN,0.0,train
2017-05-02,1256.199951171875,1256.199951171875,1251.199951171875,1255.0999755859375,90,0.0014361499143764611,-0.00868809747422139,-0.006805393620504918,-0.008296460337034017,-0.028334734821916396,0.003437741117648052,0.10261085260658999,0.10076118051967432,10.058983476386617,40.024777149357206,-0.8822984657079913,-0.010251581464401416,0.42192209243436235,0.007748180565578355,0.0019159640175293033,-4.155788489958457,-0.028334734821916396,-0.028334734821916396,DOWN,0.0,train
2017-05-03,1255.0999755859375,1255.800048828125,1238.699951171875,1246.4000244140625,195,-0.0069316798192219364,-0.0055054848362243725,-0.015559554183513846,-0.012439546371582955,-0.027313874928326376,-0.006852570187998008,0.10487495010851507,0.10015122128970169,10.997798700368401,33.059711638224044,-1.3944731830933241,-0.01677880109749741,0.029703334002725956,0.0005432077767826282,0.0013072456934807661,-4.779408014971697,-0.03507000733159027,-0.03507000733159027,DOWN,0.0,train
2017-05-04,1239.800048828125,1239.800048828125,1224.199951171875,1226.5,72,-0.015966001303167165,-0.022787009913362244,-0.021383585561321805,-0.029437328961972486,-0.04321711783989168,-0.015175866423284057,0.11613141842975926,0.10527246238455507,12.491435305944282,18.60454913214987,-2.34269735534018,-0.03175512120602164,-0.8349720052462176,-0.015330027182689498,0.00015396012372078754,-6.253982000501267,-0.05047608085199917,-0.05047608085199917,UP,1.0,train
2017-05-05,1227.0,1233.699951171875,1224.800048828125,1224.800048828125,16,-0.0013860180773542785,-0.017329890214092147,-0.024141444783047805,-0.03261979903182555,-0.048625116046916994,-0.020395104378265416,0.1148199249836776,0.10513769498921084,12.012564244318378,15.193859631814675,-2.1092398786688693,-0.03212292629446267,-0.8946904803134099,-0.01652635877999764,-0.001684308070591866,-7.0088779055589505,-0.05179213816881856,-0.05179213816881856,UP,1.0,train
2017-05-08,1224.0,1234.0,1224.0,1225.300048828125,43,0.0004082298988135058,-0.000978353992560077,-0.01692873489460711,-0.02234101883757278,-0.03958300522592573,-0.023120464698294763,0.11388815660901158,0.10507114610313792,11.74422234507593,13.516439293331729,-1.8294034054663821,-0.03061705465863851,-0.8617804108559554,-0.01599582304521896,-0.0030641608917100823,-7.116750246709754,-0.05140505136932905,-0.05140505136932905,UP,1.0,train
2017-05-09,1226.0999755859375,1226.199951171875,1214.0,1214.300048828125,55,-0.008977392933690265,-0.00857282787508562,-0.009946963858030955,-0.03250731220735248,-0.0405340769179946,-0.02941405761004645,0.11717780361800045,0.10662914254074515,11.80498618864914,13.413249379330537,-2.01314252942089,-0.03791909153134032,-1.3060802040001833,-0.024567195675606168,-0.004684170262046075,-7.5311085270800255,-0.05992096095810029,-0.05992096095810029,UP,1.0,train
2017-05-10,1219.800048828125,1220.199951171875,1217.300048828125,1217.300048828125,23,0.002470559070548717,-0.006529013042683829,-0.00612344848220403,-0.023347220006367908,-0.035496337552034185,-0.04240080586383088,0.09867647927103528,0.10550017500492047,11.017641675995922,15.711203405534647,-1.642312259410352,-0.03347847326436637,-1.1667865714968646,-0.022064373217642208,-0.006472498858831649,-7.205232697614863,-0.05759844016116267,-0.05759844016116267,UP,1.0,train
