Date,p_up_gold
2013-11-06,0.49809561018553294
2013-11-07,0.40045969069730736
2013-11-08,0.5292359518046863
2013-11-11,0.5234417129166302
2013-11-12,0.5312673015428312
2013-11-13,0.5301727394960933
2013-11-14,0.48553148422855597
2013-11-15,0.48316476034078937
2013-11-18,0.5367664054010634
2013-11-19,0.5354282794937439
2013-11-20,0.5631073863164584
2013-11-21,0.6555170592496149
2013-11-22,0.6555170592496149
2013-11-25,0.7056636783487125
2013-11-26,0.6985782436494116
2013-11-27,0.6898799163879875
2013-11-29,0.7044470202973565
2013-12-02,0.6914130273366307
2013-12-03,0.7206910343685176
2013-12-04,0.6787056691021865
2013-12-05,0.6733847522872883
2013-12-06,0.674465744848367
2013-12-09,0.6053250656591815
2013-12-10,0.4166855137311942
2013-12-11,0.4069083889641054
2013-12-12,0.5036138349372254
2013-12-13,0.47790295876763034
2013-12-16,0.3941510154761552
2013-12-17,0.4363688883986375
2013-12-18,0.36105606623823794
2013-12-19,0.5749696193339884
2013-12-20,0.5133458323714425
2013-12-23,0.5181954184894979
2013-12-24,0.5306380511766668
2013-12-26,0.49856348666393036
2013-12-27,0.4619420074784285
2013-12-30,0.5194160485305428
2013-12-31,0.5617402889705899
2014-01-02,0.3756694982675127
2014-01-03,0.39333602241227716
2014-01-06,0.3932048186879816
2014-01-07,0.352319079112159
2014-01-08,0.3476419234159569
2014-01-09,0.3561139011356591
2014-01-10,0.3977675769475705
2014-01-13,0.41704623716642375
2014-01-14,0.5006861941967846
2014-01-15,0.5097865826037673
2014-01-16,0.5302216003219653
2014-01-17,0.5482904342427053
2014-01-21,0.41175383664142406
2014-01-22,0.41554748483554
2014-01-23,0.39658647889251053
2014-01-24,0.40446110451318135
2014-01-27,0.44446289218712726
2014-01-28,0.525238577409562
2014-01-29,0.4619046607870422
2014-01-30,0.6343665349870311
2014-01-31,0.5967350877499937
2014-02-03,0.6054005967330582
2014-02-04,0.6030401513070305
2014-02-05,0.6353873699280642
2014-02-06,0.6207211793880395
2014-02-07,0.6026507635327423
2014-02-10,0.6852925770346049
2014-02-11,0.6944077164140285
2014-02-12,0.7042389358666059
2014-02-13,0.7116719422932775
2014-02-14,0.6931827610502915
2014-02-18,0.701822632158524
2014-02-19,0.6945190923721284
2014-02-20,0.6792374816568282
2014-02-21,0.6928260992858737
2014-02-24,0.683799750743342
2014-02-25,0.6757515116325183
2014-02-26,0.6570708153440135
2014-02-27,0.6583357608030053
2014-02-28,0.6797793720131919
2014-03-03,0.6428902271233676
2014-03-04,0.6635739377372571
2014-03-05,0.6522969207918532
2014-03-06,0.6338716134892859
2014-03-07,0.6957745187544943
2014-03-10,0.6488320698823875
2014-03-11,0.6644111388265345
2014-03-12,0.6141683977141736
2014-03-13,0.6580036748185335
2014-03-14,0.6459809958636776
2014-03-17,0.6759932710032155
2014-03-18,0.629004380190863
2014-03-19,0.7131007061044089
2014-03-20,0.6970651621100119
2014-03-21,0.7273697795140235
2014-03-24,0.7187419668387758
2014-03-25,0.6996123779453967
2014-03-26,0.6924715300648827
2014-03-27,0.69706654264449
2014-03-28,0.69706654264449
2014-03-31,0.6692734996105056
2014-04-01,0.6692734996105056
2014-04-02,0.6860497936303739
2014-04-03,0.6426871846467669
2014-04-04,0.6758911513775991
2014-04-07,0.7009746500707256
2014-04-08,0.6510980589794004
2014-04-09,0.7032047750459316
2014-04-10,0.5799870988118175
2014-04-11,0.6536601911869476
2014-04-14,0.5909834737712834
2014-04-15,0.733066806295271
2014-04-16,0.6876835859588587
2014-04-17,0.7136881345356632
2014-04-21,0.6444162209198667
2014-04-22,0.5476125175292943
2014-04-23,0.5996424596871748
2014-04-24,0.5590244574606685
2014-04-25,0.49972336590588473
2014-04-28,0.517852876242249
2014-04-29,0.5710175376123464
2014-04-30,0.5350730959566762
2014-05-01,0.5308047402354706
2014-05-02,0.5354811119677814
2014-05-05,0.557804307521324
2014-05-06,0.5144529116351457
2014-05-07,0.48891856157670743
2014-05-08,0.48414224278711027
2014-05-09,0.5009226154292274
2014-05-12,0.4516633174876187
2014-05-13,0.6297409283024075
2014-05-14,0.48209324647942237
2014-05-15,0.49296721923126546
2014-05-16,0.5107332351461047
2014-05-19,0.5028851652384017
2014-05-20,0.5311506535153224
2014-05-21,0.5186189238937224
2014-05-22,0.5482193623924314
2014-05-23,0.5132349633869862
2014-05-27,0.4815290580581556
2014-05-28,0.5267612878368038
2014-05-29,0.4867468667509943
2014-05-30,0.5418307920670029
2014-06-02,0.5418307920670029
2014-06-03,0.5631073863164584
2014-06-04,0.5608850353711147
2014-06-05,0.48857176214794756
2014-06-06,0.48857176214794756
2014-06-09,0.45776185182262463
2014-06-10,0.4947710879199875
2014-06-11,0.5449643362527438
2014-06-12,0.6371214036271309
2014-06-13,0.630903724039101
2014-06-16,0.5956887765567929
2014-06-17,0.6095200393771116
2014-06-18,0.4988259753344565
2014-06-19,0.5921209665681209
2014-06-20,0.5653980692732721
2014-06-23,0.5653980692732721
2014-06-24,0.5866782933133787
2014-06-25,0.6060193889698535
2014-06-26,0.6267063700259288
2014-06-27,0.6228178906959446
2014-06-30,0.6228178906959446
2014-07-01,0.6183661925757417
2014-07-02,0.62293996301822
2014-07-03,0.6527026442738941
2014-07-07,0.5331927889336272
2014-07-08,0.5327989101866486
2014-07-09,0.6471308224062174
2014-07-10,0.6767056632405444
2014-07-11,0.6693781767249645
2014-07-14,0.61032379186055
2014-07-15,0.6479914550674779
2014-07-16,0.6417100394863827
2014-07-17,0.5458876599064441
2014-07-18,0.5852959040876222
2014-07-21,0.5680734365540404
2014-07-22,0.5817553974735874
2014-07-23,0.5752202394245491
2014-07-24,0.6502610172787614
2014-07-25,0.5518510494336163
2014-07-28,0.5355931615625354
2014-07-29,0.5916901338228167
2014-07-30,0.6078475646939504
2014-07-31,0.7182912487159163
2014-08-01,0.6016697088684613
2014-08-04,0.7291876455744912
2014-08-05,0.7307200029849523
2014-08-06,0.6056767744850917
2014-08-07,0.6226223203547783
2014-08-08,0.6990698842753853
2014-08-11,0.5768787264695907
2014-08-12,0.5715590712458897
2014-08-13,0.5653812154204004
2014-08-14,0.555448426243655
2014-08-15,0.5839231593494112
2014-08-18,0.6163561216894926
2014-08-19,0.5892592298301551
2014-08-20,0.6180325891566645
2014-08-21,0.6069178564785449
2014-08-22,0.613044934065961
2014-08-25,0.6095532707639182
2014-08-26,0.5320372148764907
2014-08-27,0.5165679012173058
2014-08-28,0.529784877125833
2014-08-29,0.53154945520078
2014-09-02,0.5365549804275033
2014-09-03,0.5484235160197859
2014-09-04,0.6035577453140422
2014-09-05,0.6694943970790422
2014-09-08,0.6434247385024755
2014-09-09,0.6037008133416251
2014-09-10,0.6266365801056921
2014-09-11,0.6300531644195981
2014-09-12,0.6845681783700226
2014-09-15,0.6604865423852931
2014-09-16,0.6441385066226503
2014-09-17,0.6563745264771158
2014-09-18,0.6492399792814713
2014-09-19,0.6656314827580577
2014-09-22,0.6412664082375331
2014-09-23,0.570700432885572
2014-09-24,0.6396829805062842
2014-09-25,0.5609549749665719
2014-09-26,0.6397671591923926
2014-09-29,0.6430793125950163
2014-09-30,0.6356551432842152
2014-10-01,0.6190069163702969
2014-10-02,0.5491563341707091
2014-10-03,0.5593387927594817
2014-10-06,0.5053338498891982
2014-10-07,0.5058907133604504
2014-10-08,0.4657164445327287
2014-10-09,0.5008614858037268
2014-10-10,0.47293955507620444
2014-10-13,0.540623215541515
2014-10-14,0.5427031305229523
2014-10-15,0.47891229767863336
2014-10-16,0.45140945548118505
2014-10-17,0.38462908841621446
2014-10-20,0.3703625893688376
2014-10-21,0.3831149467760682
2014-10-22,0.39111888254000876
2014-10-23,0.4876214273399858
2014-10-24,0.47478936873542593
2014-10-27,0.44498629438779974
2014-10-28,0.42984874352407354
2014-10-29,0.46645484272739923
2014-10-30,0.5379711790343832
2014-10-31,0.5366747713824671
2014-11-03,0.5263965090410441
2014-11-04,0.5418307920670029
2014-11-05,0.5553660499267117
2014-11-06,0.5638227794688315
2014-11-07,0.5551949504159795
2014-11-10,0.703578072766103
2014-11-11,0.7038485242650606
2014-11-12,0.6626869048261297
2014-11-13,0.6663205460461421
2014-11-14,0.6880255912141948
2014-11-17,0.6605630715038802
2014-11-18,0.5632376342423944
2014-11-19,0.4935976097323677
2014-11-20,0.48935832138687285
2014-11-21,0.5361407423830566
2014-11-24,0.6094382045999563
2014-11-25,0.5669944221994084
2014-11-26,0.5733979337618833
2014-11-28,0.4824390083957305
2014-12-01,0.6377619940898047
2014-12-02,0.6078198752480007
2014-12-03,0.610949036019926
2014-12-04,0.5872286448292373
2014-12-05,0.573767577075449
2014-12-08,0.5973428626718761
2014-12-09,0.7481596779861734
2014-12-10,0.6297257646403069
2014-12-11,0.6460393626265448
2014-12-12,0.5941762328707854
2014-12-15,0.6389433963154414
2014-12-16,0.6010308559736841
2014-12-17,0.581651232194188
2014-12-18,0.598901177759571
2014-12-19,0.6011429772539725
2014-12-22,0.5650685204905421
2014-12-23,0.5754175412878385
2014-12-24,0.5665660022893819
2014-12-26,0.5836911230060561
2014-12-29,0.5200331295343108
2014-12-30,0.6470159545998564
2014-12-31,0.5786979792042892
2015-01-02,0.6557247480056453
2015-01-05,0.5966489226622878
2015-01-06,0.6446671047338789
2015-01-07,0.6652760901027424
2015-01-08,0.7128297528760276
2015-01-09,0.6889695708355587
2015-01-12,0.6561375111893547
2015-01-13,0.6929186652098007
2015-01-14,0.7111248302343627
2015-01-15,0.7242578221059224
2015-01-16,0.7294504561602995
2015-01-20,0.6676559842966322
2015-01-21,0.680789499852313
2015-01-22,0.6491191218039203
2015-01-23,0.6536011533808936
2015-01-26,0.6398963156865403
2015-01-27,0.6543098445104648
2015-01-28,0.6367869887728983
2015-01-29,0.7523255704365837
2015-01-30,0.7203096978380701
2015-02-02,0.7407458978870572
2015-02-03,0.7585100340743742
2015-02-04,0.7627376239135836
2015-02-05,0.8054223547705611
2015-02-06,0.5727014693624072
2015-02-09,0.6003683827757696
2015-02-10,0.5235751934194016
2015-02-11,0.5727014693624072
2015-02-12,0.5737660890752774
2015-02-13,0.6500626507354171
2015-02-17,0.6702830031542675
2015-02-18,0.6252737104569464
2015-02-19,0.6380610950227249
2015-02-20,0.6406442098777011
2015-02-23,0.626458806616258
2015-02-24,0.6707237313809711
2015-02-25,0.6035867101462887
2015-02-26,0.5923376383853638
2015-02-27,0.6168571133086245
2015-03-02,0.5480347161783171
2015-03-03,0.5757320688580142
2015-03-04,0.6348469615994637
2015-03-05,0.6708944477435251
2015-03-06,0.6614476379287489
2015-03-09,0.6678727003146298
2015-03-10,0.6603666453676702
2015-03-11,0.6957993650088314
2015-03-12,0.6967982874291901
2015-03-13,0.6431782502578717
2015-03-16,0.6368734246337132
2015-03-17,0.6356551432842152
2015-03-18,0.6386837916501731
2015-03-19,0.43451852446620476
2015-03-20,0.41490909582771074
2015-03-23,0.41724340639641333
2015-03-24,0.46292835512590413
2015-03-25,0.46612441688442396
2015-03-26,0.44058848117560273
2015-03-27,0.4252345378368972
2015-03-30,0.4341636777854515
2015-03-31,0.40282090691791117
2015-04-01,0.49528500933567826
2015-04-02,0.48472033686932725
2015-04-06,0.49355694211383294
2015-04-07,0.4193609704129829
2015-04-08,0.4003772300103659
2015-04-09,0.4270177332784405
2015-04-10,0.45658679933361823
2015-04-13,0.4752685039156062
2015-04-14,0.5022480290685174
2015-04-15,0.5210452796117255
2015-04-16,0.4983276997484746
2015-04-17,0.4655747171045297
2015-04-20,0.5171887211206879
2015-04-21,0.5263882729381159
2015-04-22,0.5723935850823835
2015-04-23,0.5723935850823835
2015-04-24,0.47313311686697473
2015-04-27,0.6553814342769291
2015-04-28,0.636745907000598
2015-04-29,0.6083480898181842
2015-04-30,0.6819385765376428
2015-05-01,0.7046819301922753
2015-05-04,0.6592376898328232
2015-05-05,0.6314717484428827
2015-05-06,0.6190949296849623
2015-05-07,0.6152310422132556
2015-05-08,0.6220389447541144
2015-05-11,0.5883634652261676
2015-05-12,0.6022048484236686
2015-05-13,0.717839532159173
2015-05-14,0.7187612580518647
2015-05-15,0.6968017763884105
2015-05-18,0.7193109923846817
2015-05-19,0.5962400175579876
2015-05-20,0.5934712638057927
2015-05-21,0.5916283470840666
2015-05-22,0.5945739943298721
2015-05-26,0.6310941702557877
2015-05-27,0.6516388585251801
2015-05-28,0.6318158155645514
2015-05-29,0.6014595472127142
